date,close,trde_prica,indiv,frgn,orgn,fin_invt,insur,invtrt,etc_fin,bank,pension,pe_fund,natn,etc_corp,natfor
2025-03-11,37400,510.7,-115.2,66.6,56.9,-16.2,2.1,20.0,-0.2,-0.5,40.2,11.5,0.0,-7.1,-1.2
2025-03-12,38700,395.1,-74.3,-10.4,81.8,1.1,6.8,10.2,0.3,-0.6,65.0,-1.0,0.0,3.0,-0.1
2025-03-13,39550,515.7,-97.3,-34.5,124.1,10.3,12.5,15.9,0.0,0.0,80.7,4.7,0.0,7.1,0.6
2025-03-14,40300,340.3,-22.8,-46.7,67.1,12.6,3.8,16.0,0.0,0.0,27.5,7.1,0.0,3.1,-0.8
2025-03-17,41050,671.0,-50.6,-34.4,97.6,17.8,7.2,26.3,0.0,0.0,23.5,22.8,0.0,-13.2,0.6
2025-03-18,41150,313.1,-19.5,11.6,6.5,3.1,0.8,-0.6,0.0,0.0,7.4,-4.3,0.0,1.3,0.1
2025-03-19,40200,354.9,0.5,31.8,-27.0,-1.0,-8.3,-7.8,-0.0,0.0,1.2,-11.1,0.0,-4.6,-0.7
2025-03-20,40100,216.3,-38.9,59.9,-18.8,1.3,-0.3,-20.8,0.0,0.0,2.1,-1.1,0.0,-1.3,-0.9
2025-03-21,39800,441.3,-0.2,-18.2,18.3,2.0,3.6,7.5,-0.0,0.0,6.3,-1.1,0.0,-0.1,0.2
2025-03-24,37950,422.3,-12.0,24.3,-16.0,0.0,-6.5,-14.3,-0.6,0.0,11.8,-6.4,0.0,0.3,3.4
2025-03-25,37150,523.3,-125.5,107.2,20.1,6.6,-0.3,-3.6,0.1,0.0,19.9,-2.6,0.0,-2.9,1.1
2025-03-26,40900,1120.0,-172.0,35.2,113.4,-4.3,12.7,32.4,0.0,0.0,28.1,44.6,0.0,28.8,-5.3
2025-03-27,39600,549.0,-7.5,-65.8,73.3,5.0,1.6,12.7,0.3,0.0,41.2,12.4,0.0,-1.1,1.1
2025-03-28,38050,385.0,2.8,-8.7,10.4,4.3,-0.3,0.7,0.0,0.0,5.3,0.3,0.0,-5.2,0.7
2025-03-31,35600,343.9,18.9,-58.1,41.9,-3.1,-1.2,10.2,0.2,0.0,27.1,8.7,0.0,-3.1,0.3
2025-04-01,36250,206.3,28.3,-63.5,38.7,-3.3,2.9,-0.8,0.6,0.0,19.0,20.4,0.0,-3.6,0.2
2025-04-02,35300,185.0,40.7,-40.4,-0.4,-3.5,3.7,3.2,0.0,0.0,5.8,-9.7,0.0,-0.8,0.9
2025-04-03,35500,167.1,-7.1,-9.7,15.4,2.1,0.9,23.9,0.0,0.0,-10.4,-1.1,0.0,1.4,0.0
2025-04-04,32650,506.4,133.4,-29.9,-96.5,-19.5,-3.0,-9.9,0.0,0.0,-30.7,-33.3,0.0,-8.2,1.2
2025-04-07,28650,417.4,47.2,70.5,-118.0,-65.6,-5.2,-26.6,-0.2,0.0,6.0,-26.5,0.0,0.1,0.1
2025-04-08,30250,347.0,-68.5,49.3,17.7,8.1,-4.5,10.5,3.0,0.0,-13.9,14.4,0.0,1.0,0.5
2025-04-09,29100,238.6,57.1,-1.1,-56.3,-23.2,-1.7,-7.3,0.0,0.0,-7.9,-16.2,0.0,0.2,0.1
2025-04-10,32850,519.1,-57.4,-4.4,59.5,-64.0,7.3,67.0,2.4,0.5,27.4,18.9,0.0,2.5,-0.1
2025-04-11,32700,406.3,74.8,-72.2,3.6,-5.2,3.1,10.2,0.1,0.0,-14.4,9.7,0.0,-6.3,0.2
2025-04-14,32850,255.5,38.8,-57.7,19.9,-8.2,2.8,18.4,0.1,0.7,14.8,-8.6,0.0,-0.4,-0.6
2025-04-15,32850,172.8,8.7,-19.4,10.4,-7.3,5.1,5.5,0.0,0.4,4.0,2.6,0.0,0.2,0.0
2025-04-16,31150,262.8,33.8,-17.8,-14.2,-1.1,-4.1,-0.1,-0.1,0.0,0.0,-8.8,0.0,-1.7,0.0
2025-04-17,32900,264.2,-75.7,98.0,-22.7,-15.2,-1.1,-5.2,0.0,0.0,0.4,-1.6,0.0,0.5,-0.2
2025-04-18,33150,206.1,42.6,-58.1,15.1,-7.7,0.4,6.0,0.0,0.0,7.4,9.0,0.0,0.4,0.0
2025-04-21,34400,416.1,-3.9,-27.2,28.1,-14.2,3.3,12.7,0.0,0.0,17.8,8.6,0.0,1.3,1.7
2025-04-22,33150,215.0,70.8,-27.2,-44.4,-4.5,-1.4,1.5,0.0,0.0,-8.4,-31.5,0.0,0.1,0.7
2025-04-23,34600,240.9,-16.7,-9.9,26.5,-2.5,2.6,21.4,0.0,0.0,8.8,-3.8,0.0,0.4,-0.3
2025-04-24,33400,194.5,62.8,-76.2,14.4,-1.6,-0.3,13.6,0.0,0.0,0.2,2.6,0.0,-1.0,0.1
2025-04-25,33950,166.6,-37.9,13.1,24.3,-13.1,-0.1,15.8,0.0,0.0,16.1,5.6,0.0,0.7,-0.1
2025-04-28,33050,177.8,18.1,30.6,-48.7,-28.7,0.0,-8.5,0.0,0.0,0.2,-11.6,0.0,-0.0,-0.0
2025-04-29,34000,203.6,-38.6,43.2,-6.1,0.9,-0.2,-5.8,0.0,0.0,-0.2,-0.8,0.0,1.6,-0.2
2025-04-30,31850,349.2,98.1,-31.6,-66.6,22.0,-1.9,-5.6,-2.3,0.0,-68.4,-10.4,0.0,-0.1,0.2
2025-05-02,36700,1385.8,-525.4,166.2,367.6,18.5,7.8,12.4,4.9,0.0,55.0,268.9,0.0,-5.2,-3.2
2025-05-07,37200,416.2,67.1,-42.2,-34.7,-8.4,0.8,10.9,0.0,1.9,-0.2,-39.6,0.0,9.4,0.4
2025-05-08,38200,482.2,38.8,-102.2,57.2,-7.5,5.9,17.6,2.0,0.4,23.1,15.6,0.0,5.5,0.7
2025-05-09,39550,521.1,13.1,-10.0,-2.2,-7.2,6.2,30.6,0.0,0.0,7.6,-39.3,0.0,-1.6,0.6
2025-05-12,40300,416.6,37.0,-55.4,20.5,3.1,6.8,32.4,-0.8,0.0,9.3,-30.3,0.0,-2.7,0.6
2025-05-13,41100,496.0,-40.0,-6.4,44.0,3.2,1.0,29.9,0.0,-0.0,12.2,-2.3,0.0,2.1,0.3
2025-05-14,43500,712.0,-132.4,-47.8,185.9,-17.5,26.1,39.9,0.3,0.0,63.2,74.0,0.0,-5.2,-0.5
2025-05-15,41500,909.8,38.9,12.5,-66.0,19.8,7.2,54.4,0.0,0.0,57.8,-205.1,0.0,9.9,4.6
2025-05-16,41400,343.0,-5.6,56.3,-33.4,1.6,-4.9,-36.7,0.0,0.0,0.8,5.8,0.0,-18.0,0.7
2025-05-19,40100,435.5,-20.9,127.4,-104.7,-21.8,-6.0,-39.2,0.0,1.4,12.2,-51.2,0.0,-2.0,0.2
