date,close,trde_prica,indiv,frgn,orgn,fin_invt,insur,invtrt,etc_fin,bank,pension,pe_fund,natn,etc_corp,natfor
2024-05-23,261500,534.6,-9.1,51.7,-31.0,-13.3,-2.3,-7.8,0.0,0.0,-6.6,-1.0,0.0,-11.1,-0.6
2024-05-24,254500,651.5,117.6,-60.0,-58.6,-37.9,1.1,-7.8,0.0,0.0,-11.7,-2.3,0.0,0.3,0.7
2024-05-27,275000,1336.2,-330.9,149.5,179.1,61.4,6.3,47.3,0.0,0.0,63.1,1.0,0.0,2.3,0.1
2024-05-28,267000,638.8,121.4,-82.2,-37.1,-9.6,1.3,-9.9,0.0,0.0,-18.5,-0.3,0.0,-1.7,-0.4
2024-05-29,255000,937.5,318.6,-157.9,-164.8,-46.3,-14.6,-26.9,0.0,0.0,-75.0,-1.9,0.0,3.0,1.1
2024-05-30,250000,829.1,226.4,-64.6,-104.9,-51.2,-3.2,-10.8,0.0,0.0,-39.5,-0.2,0.0,-57.6,0.6
2024-05-31,250500,1213.6,181.3,-205.1,30.0,5.4,-1.0,35.6,0.0,0.0,-10.4,0.4,0.0,0.2,-6.4
2024-06-03,255000,863.8,-45.3,20.3,27.8,18.3,6.8,-7.9,0.0,0.0,-1.9,12.6,0.0,-3.0,0.2
2024-06-04,262000,813.7,-134.1,114.5,21.2,16.5,3.1,-11.8,0.0,0.0,14.2,-0.8,0.0,-1.5,-0.2
2024-06-05,275500,1720.0,-257.7,205.5,56.2,12.3,9.2,28.0,0.4,0.0,5.0,1.4,0.0,-2.8,-1.2
2024-06-07,282000,1311.0,-106.0,-20.7,16.9,11.5,2.1,7.4,0.0,0.1,1.5,-5.7,0.0,109.5,0.3
2024-06-10,275000,931.4,207.1,-135.8,-78.4,-28.8,-0.7,-6.0,0.0,0.0,-42.3,-0.7,0.0,6.3,0.7
2024-06-11,286000,2017.9,-270.2,79.1,209.6,-28.5,21.7,21.4,0.0,1.6,190.9,2.6,0.0,-17.1,-1.4
2024-06-12,280500,908.5,224.1,-128.7,-106.2,-80.3,0.3,6.1,0.0,0.0,-31.6,-0.8,0.0,10.4,0.3
2024-06-13,286000,1093.9,-8.0,-51.1,52.3,-14.3,-0.6,56.4,-0.0,0.0,-3.8,14.6,0.0,7.8,-1.0
2024-06-14,273000,1134.8,328.6,-54.4,-305.0,-159.0,-13.8,-61.7,0.0,-1.1,-61.3,-8.1,0.0,27.5,3.4
2024-06-17,263500,867.2,161.3,24.8,-186.3,-41.4,-9.8,-52.0,0.0,-0.1,-61.9,-21.1,0.0,-0.3,0.4
2024-06-18,258500,690.3,126.7,-63.7,-67.6,-29.6,-7.0,-0.6,-1.4,0.0,-18.3,-10.7,0.0,2.8,1.8
