date,close,trde_prica,indiv,frgn,orgn,fin_invt,insur,invtrt,etc_fin,bank,pension,pe_fund,natn,etc_corp,natfor
2025-10-24,446000,1275.2,121.7,-27.0,-95.1,24.5,-2.0,-41.2,0.2,0.5,8.8,-85.9,0.0,-0.3,0.6
2025-10-27,483500,3586.7,-1155.1,584.0,548.0,279.3,-3.3,31.3,-0.1,4.8,46.2,189.9,0.0,36.0,-13.0
2025-10-28,476000,1550.1,-13.9,-44.6,39.4,79.0,5.2,-18.0,0.0,4.4,-12.5,-18.8,0.0,17.1,2.1
2025-10-29,466500,1361.6,145.2,-33.1,-119.2,98.7,-2.6,-36.8,-0.7,-5.2,33.2,-205.8,0.0,1.2,6.0
2025-10-30,472000,1618.3,-143.7,40.9,76.7,94.0,2.8,-31.0,0.1,0.8,30.7,-20.7,0.0,23.9,2.1
2025-10-31,488500,2582.7,-882.2,474.6,381.4,214.9,3.5,51.3,-0.2,0.1,38.8,73.0,0.0,31.7,-5.5
2025-11-03,523000,4100.6,-1738.1,1178.0,604.9,223.6,7.3,83.7,4.6,-0.5,82.1,204.1,0.0,-38.6,-6.2
2025-11-04,549000,5837.0,-1554.9,912.1,696.3,283.6,20.9,157.0,-1.9,-1.7,76.6,161.9,0.0,-37.0,-16.5
2025-11-05,529000,4178.9,353.4,-679.6,329.0,-0.3,9.9,154.2,-0.1,0.0,43.0,122.4,0.0,1.2,-4.0
2025-11-06,547000,4175.6,-274.8,-234.0,504.7,195.7,30.2,113.8,-0.5,-0.6,36.7,129.4,0.0,10.8,-6.7
2025-11-07,528000,2372.6,6.8,-134.7,165.2,98.5,4.8,54.7,-0.3,0.0,50.1,-42.7,0.0,-35.7,-1.5
2025-11-10,522000,1729.7,67.5,-180.2,118.0,268.5,1.6,-36.6,0.4,0.0,-37.7,-78.2,0.0,-3.4,-1.9
2025-11-11,510000,2198.6,8.8,60.6,-47.6,68.4,-4.9,-56.5,0.2,-2.4,-37.6,-14.7,0.0,-16.4,-5.5
2025-11-12,547000,3511.0,-816.4,157.2,613.0,239.5,8.6,97.5,0.0,-0.2,81.4,186.2,0.0,51.6,-5.4
2025-11-13,549000,3099.9,-195.6,121.1,127.0,-188.0,-2.0,105.9,0.8,0.2,107.4,102.7,0.0,-54.5,2.0
2025-11-14,554000,3712.3,-196.4,-16.9,263.3,7.3,14.0,48.3,-0.1,0.0,91.0,102.7,0.0,-49.8,-0.2
2025-11-17,548000,1562.2,129.0,-261.2,166.8,126.3,6.3,51.7,0.0,0.0,27.4,-44.9,0.0,-34.7,0.1
2025-11-18,559000,3090.5,-17.5,-128.5,177.5,-5.8,58.1,35.1,-0.4,0.0,56.7,33.7,0.0,-32.1,0.6
2025-11-19,544000,2040.2,334.4,-365.9,52.3,45.2,0.4,5.5,-0.1,0.0,62.5,-61.3,0.0,-22.7,1.9
2025-11-20,557000,1881.7,-336.5,426.4,-37.1,-57.5,10.6,27.1,0.3,0.0,-22.3,4.7,0.0,-51.9,-0.8
2025-11-21,541000,1311.8,283.6,-180.6,-104.0,15.0,-2.1,5.5,-0.4,0.0,-47.3,-74.7,0.0,-3.0,4.0
2025-11-24,527000,1807.0,213.8,-206.7,3.5,79.6,-5.7,-11.9,-1.0,0.0,-4.2,-53.4,0.0,-15.2,4.7
2025-11-25,518000,1579.0,-101.8,135.2,-63.4,-58.7,3.2,15.3,0.3,0.0,29.8,-53.2,0.0,23.5,6.5
2025-11-26,518000,1490.1,38.4,11.6,-20.1,45.6,-0.1,16.9,0.0,0.0,0.7,-83.2,0.0,-33.8,3.9
2025-11-27,521000,1216.5,6.8,-7.5,-0.4,-15.6,-6.4,3.8,0.0,0.0,-1.1,18.9,0.0,1.3,-0.2
2025-11-28,533000,2523.2,-273.3,-53.9,313.1,297.7,4.2,56.2,0.1,0.6,1.7,-47.5,0.0,6.6,7.5
2025-12-01,542000,1940.7,-502.3,77.2,422.1,220.3,14.6,22.9,0.1,0.0,88.6,75.5,0.0,3.3,-0.3
2025-12-02,521000,1896.9,690.3,-619.0,-71.9,122.0,-1.0,-38.8,0.0,0.0,0.9,-154.9,0.0,-2.1,2.7
2025-12-03,522000,1172.4,50.0,7.3,-59.1,-5.9,-18.3,22.2,0.0,-1.5,-32.1,-23.4,0.0,0.2,1.5
2025-12-04,519000,1464.2,153.6,-259.8,102.0,127.8,-15.9,-28.1,0.0,0.0,37.0,-18.8,0.0,1.2,3.0
2025-12-05,456500,12921.0,2725.3,-1401.1,-1489.8,-379.1,-137.5,-292.4,-6.8,4.6,-296.6,-381.9,0.0,158.0,7.6
2025-12-08,458000,2666.5,272.3,-106.4,-119.0,41.2,-14.5,27.5,0.0,-0.7,-91.4,-81.3,0.0,-48.4,1.4
2025-12-09,457000,1787.7,456.6,-440.0,23.5,101.3,-1.9,-9.2,-0.1,0.2,-26.4,-40.2,0.0,-42.1,1.9
2025-12-10,456500,1536.3,184.3,-152.9,-38.2,86.0,-3.0,-8.5,0.0,-0.7,-79.8,-32.2,0.0,6.6,0.2
2025-12-11,453500,2278.5,132.6,90.3,-220.5,181.5,-1.2,-317.9,0.0,1.0,18.7,-102.5,0.0,-1.3,-1.0
2025-12-12,433000,3038.9,236.8,19.5,-247.4,40.2,-16.9,-134.0,3.2,-2.1,-114.6,-23.1,0.0,-8.2,-0.6
2025-12-15,436000,1731.7,432.9,-236.1,-213.3,-81.9,-9.3,-144.4,0.0,0.0,-45.1,67.3,0.0,15.9,0.6
2025-12-16,423500,1637.6,-59.5,102.0,-47.2,20.0,0.0,-43.0,0.0,0.0,-15.3,-8.9,0.0,5.4,-0.6
2025-12-17,421000,2323.1,-204.4,5.3,159.7,111.1,-3.1,-6.9,0.0,0.3,69.4,-11.2,0.0,37.0,2.3
2025-12-18,431000,2063.1,-146.6,-53.3,171.1,114.8,0.8,29.8,1.9,0.0,23.9,-0.1,0.0,28.8,0.0
2025-12-19,448000,3431.0,-568.0,-161.0,719.0,286.7,22.2,116.8,2.2,1.6,89.3,200.2,0.0,16.3,-6.2
2025-12-22,439500,1493.6,116.7,-178.3,59.5,102.1,0.9,1.9,0.0,0.0,-26.3,-19.0,0.0,-0.7,2.7
2025-12-23,439500,1906.7,-492.4,194.3,294.9,166.1,2.1,20.7,0.0,0.0,80.0,26.0,0.0,5.5,-2.4
2025-12-24,430000,2048.1,-606.7,435.6,166.6,206.3,1.4,-8.1,0.0,-1.7,-7.5,-23.7,0.0,6.2,-1.6
2025-12-26,439000,4515.9,-1493.2,754.9,735.0,413.2,17.2,24.5,0.0,0.0,181.7,98.4,0.0,1.6,1.7
2025-12-29,455000,3218.9,799.5,-681.3,-102.0,-16.9,-2.2,27.4,0.0,-0.1,-54.4,-55.7,0.0,-11.2,-5.0
2025-12-30,449500,1436.3,541.8,-326.5,-204.4,-87.0,4.0,-8.5,-2.0,0.0,-29.9,-81.0,0.0,-13.3,2.5
2026-01-02,457000,1712.4,-123.6,-67.5,141.6,79.1,-4.6,34.5,0.0,0.0,14.2,18.3,0.0,50.4,-0.9
2026-01-05,468500,2169.9,-412.9,304.3,90.9,84.8,5.8,3.7,-0.0,-0.5,-5.3,2.5,0.0,19.1,-1.3
2026-01-06,474000,1699.8,117.1,-97.4,-26.4,89.7,-1.1,-44.8,-0.7,0.0,-5.8,-63.7,0.0,11.9,-5.2
2026-01-07,471000,1847.4,258.5,11.6,-280.1,-75.0,-3.7,-89.8,0.0,0.0,-56.5,-55.1,0.0,10.0,0.1
2026-01-08,478500,2128.9,-199.7,291.0,-88.3,-242.1,-2.1,-17.1,-0.3,0.0,132.8,40.6,0.0,-3.8,0.9
2026-01-09,511000,3880.5,-926.5,700.8,260.9,150.3,3.4,36.9,0.8,0.3,2.9,66.4,0.0,-28.6,-6.6
2026-01-12,475500,3587.1,1497.6,-869.6,-640.7,-426.7,-2.2,-9.1,-3.6,0.3,-137.8,-61.5,0.0,8.5,4.2
2026-01-13,477500,2420.4,141.2,3.1,-160.5,-135.7,-1.4,-29.2,0.2,-0.2,17.6,-11.8,0.0,14.8,1.4
2026-01-14,467000,1674.8,131.1,12.5,-163.2,-55.6,-5.6,-58.4,-3.1,0.0,-19.3,-21.1,0.0,14.6,5.0
2026-01-15,470500,1353.0,-32.2,-37.8,63.9,152.5,-4.6,-35.2,0.0,-0.7,-13.6,-34.6,0.0,8.5,-2.4
2026-01-16,518000,11797.2,-1214.2,740.5,404.5,201.1,15.2,85.1,3.1,1.5,63.2,35.3,0.0,48.4,20.9
2026-01-19,496000,3591.7,1065.4,-468.6,-499.3,-346.1,-8.2,-1.5,-1.0,0.0,-86.5,-56.0,0.0,-80.1,-17.4
2026-01-20,481000,7550.6,-175.3,-55.5,276.1,269.9,-4.7,-2.0,0.0,-0.1,2.0,11.1,0.0,-21.6,-23.7
2026-01-21,373500,28374.3,6452.4,-354.8,-6303.0,-2298.1,-177.2,-1560.2,0.6,-3.4,-1562.1,-702.6,0.0,163.4,42.0
