date,close,volume,bm_close,bm_name
2024-01-02,457208.0,199396,2669.81,KOSPI
2024-01-03,437138.0,357754,2607.31,KOSPI
2024-01-04,435669.0,206193,2587.02,KOSPI
2024-01-05,435669.0,176653,2578.08,KOSPI
2024-01-08,426858.0,218516,2567.82,KOSPI
2024-01-09,422942.0,215194,2561.24,KOSPI
2024-01-10,407767.0,574394,2541.98,KOSPI
2024-01-11,407767.0,338326,2540.27,KOSPI
2024-01-12,399445.0,377272,2525.05,KOSPI
2024-01-15,391613.0,345145,2525.99,KOSPI
2024-01-16,386718.0,319389,2497.59,KOSPI
2024-01-17,371053.0,522710,2435.9,KOSPI
2024-01-18,368605.0,487846,2440.04,KOSPI
2024-01-19,366158.0,336322,2472.74,KOSPI
2024-01-22,350493.0,584009,2464.35,KOSPI
2024-01-23,350983.0,544512,2478.61,KOSPI
2024-01-24,346577.0,530821,2469.69,KOSPI
2024-01-25,340214.0,445674,2470.34,KOSPI
2024-01-26,352941.0,609969,2478.56,KOSPI
2024-01-29,371053.0,569232,2500.65,KOSPI
2024-01-30,366647.0,536075,2498.81,KOSPI
2024-01-31,364689.0,360227,2497.09,KOSPI
2024-02-01,369585.0,311808,2542.46,KOSPI
2024-02-02,384760.0,388517,2615.31,KOSPI
2024-02-05,378885.0,334205,2591.31,KOSPI
2024-02-06,366158.0,356291,2576.2,KOSPI
2024-02-07,373990.0,464025,2609.58,KOSPI
2024-02-08,376927.0,376113,2620.32,KOSPI
2024-02-13,382801.0,258982,2649.64,KOSPI
2024-02-14,378396.0,210153,2620.42,KOSPI
2024-02-15,377906.0,264000,2613.8,KOSPI
2024-02-16,396018.0,532406,2648.76,KOSPI
2024-02-19,386228.0,354173,2680.26,KOSPI
2024-02-20,386718.0,236483,2657.79,KOSPI
2024-02-21,391613.0,181919,2653.31,KOSPI
2024-02-22,386718.0,208560,2664.27,KOSPI
2024-02-23,380354.0,244399,2667.7,KOSPI
2024-02-26,382801.0,186920,2647.08,KOSPI
2024-02-27,373011.0,266562,2625.05,KOSPI
2024-02-28,373501.0,195383,2652.29,KOSPI
2024-02-29,369095.0,251400,2642.36,KOSPI
2024-03-04,366647.0,308703,2674.27,KOSPI
2024-03-05,358815.0,303089,2649.4,KOSPI
2024-03-06,356857.0,225081,2641.49,KOSPI
2024-03-07,403361.0,1809774,2647.62,KOSPI
2024-03-08,417068.0,1802291,2680.35,KOSPI
2024-03-11,404830.0,545371,2659.84,KOSPI
2024-03-12,449865.0,1501551,2681.81,KOSPI
2024-03-13,449865.0,1083378,2693.57,KOSPI
2024-03-14,436648.0,816906,2718.76,KOSPI
2024-03-15,416089.0,802005,2666.84,KOSPI
2024-03-18,434690.0,581497,2685.84,KOSPI
2024-03-19,441543.0,669961,2656.17,KOSPI
2024-03-20,443502.0,930363,2690.14,KOSPI
2024-03-21,445949.0,549000,2754.86,KOSPI
2024-03-22,462593.0,796085,2748.56,KOSPI
2024-03-25,475810.0,858494,2737.57,KOSPI
2024-03-26,463082.0,840074,2757.09,KOSPI
2024-03-27,470425.0,589500,2755.11,KOSPI
2024-03-28,467488.0,495505,2745.82,KOSPI
2024-03-29,461124.0,599344,2746.63,KOSPI
2024-04-01,444481.0,465417,2747.86,KOSPI
2024-04-02,443502.0,376911,2753.16,KOSPI
2024-04-03,419026.0,613988,2706.97,KOSPI
2024-04-04,432732.0,458990,2742.0,KOSPI
2024-04-05,411683.0,438888,2714.21,KOSPI
2024-04-08,411193.0,470970,2717.65,KOSPI
2024-04-09,402382.0,320217,2705.16,KOSPI
2024-04-11,398956.0,322915,2706.96,KOSPI
2024-04-12,392592.0,275430,2681.82,KOSPI
2024-04-15,385739.0,280264,2670.43,KOSPI
2024-04-16,378396.0,250501,2609.63,KOSPI
2024-04-17,377906.0,272778,2584.18,KOSPI
2024-04-18,396997.0,329291,2634.7,KOSPI
2024-04-19,392592.0,342220,2591.86,KOSPI
2024-04-22,412662.0,349602,2629.44,KOSPI
2024-04-23,398466.0,300876,2623.02,KOSPI
2024-04-24,413152.0,345154,2675.75,KOSPI
2024-04-25,404830.0,258317,2628.62,KOSPI
2024-04-26,399935.0,244231,2656.33,KOSPI
2024-04-29,412172.0,238610,2687.44,KOSPI
2024-04-30,424900.0,492756,2692.06,KOSPI
2024-05-02,434201.0,477717,2683.65,KOSPI
2024-05-03,428816.0,200883,2676.63,KOSPI
2024-05-07,425879.0,271217,2734.36,KOSPI
2024-05-08,427837.0,159503,2745.05,KOSPI
2024-05-09,421473.0,248007,2712.14,KOSPI
2024-05-10,420005.0,148031,2727.63,KOSPI
2024-05-13,423921.0,199741,2727.21,KOSPI
2024-05-14,429306.0,189756,2730.34,KOSPI
2024-05-16,432243.0,220705,2753.0,KOSPI
2024-05-17,421963.0,182453,2724.62,KOSPI
2024-05-20,415110.0,187577,2742.14,KOSPI
2024-05-21,402872.0,267746,2724.18,KOSPI
2024-05-22,399935.0,209478,2723.46,KOSPI
2024-05-23,396997.0,266909,2721.81,KOSPI
2024-05-24,392592.0,203427,2687.6,KOSPI
2024-05-27,406298.0,294255,2722.99,KOSPI
2024-05-28,396018.0,203916,2722.85,KOSPI
2024-05-29,376927.0,602782,2677.3,KOSPI
2024-05-30,371053.0,305383,2635.44,KOSPI
2024-05-31,366647.0,480777,2636.52,KOSPI
