date,close,volume,bm_close,bm_name
2025-11-24,1789000.0,560815,3846.06,KOSPI
2025-11-25,1627000.0,224828,3857.78,KOSPI
2025-11-26,1651000.0,115530,3960.87,KOSPI
2025-11-27,1646000.0,70847,3986.91,KOSPI
2025-11-28,1607000.0,50331,3926.59,KOSPI
2025-12-01,1649000.0,54392,3920.37,KOSPI
2025-12-02,1654000.0,33670,3994.93,KOSPI
2025-12-03,1654000.0,44310,4036.3,KOSPI
2025-12-04,1680000.0,34738,4028.51,KOSPI
2025-12-05,1641000.0,54357,4100.05,KOSPI
2025-12-08,1629000.0,36652,4154.85,KOSPI
2025-12-09,1660000.0,44895,4143.55,KOSPI
2025-12-10,1665000.0,34891,4135.0,KOSPI
2025-12-11,1669000.0,60950,4110.62,KOSPI
2025-12-12,1692000.0,44882,4167.16,KOSPI
2025-12-15,1772000.0,107019,4090.59,KOSPI
2025-12-16,1790000.0,54125,3999.13,KOSPI
2025-12-17,1750000.0,40730,4056.41,KOSPI
2025-12-18,1738000.0,38712,3994.51,KOSPI
2025-12-19,1733000.0,45677,4020.55,KOSPI
2025-12-22,1724000.0,42564,4105.93,KOSPI
2025-12-23,1720000.0,36146,4117.32,KOSPI
2025-12-24,1691000.0,36975,4108.62,KOSPI
2025-12-26,1692000.0,27002,4129.68,KOSPI
2025-12-29,1706000.0,25923,4220.56,KOSPI
2025-12-30,1695000.0,26967,4214.17,KOSPI
2026-01-02,1683000.0,46684,4309.63,KOSPI
2026-01-05,1713000.0,51390,4457.52,KOSPI
2026-01-06,1721000.0,36813,4525.48,KOSPI
2026-01-07,1767000.0,61546,4551.06,KOSPI
2026-01-08,1885000.0,128454,4552.37,KOSPI
2026-01-09,1878000.0,70385,4586.32,KOSPI
2026-01-12,1859000.0,68736,4624.79,KOSPI
2026-01-13,1908000.0,77125,4692.64,KOSPI
2026-01-14,1927000.0,86681,4723.1,KOSPI
2026-01-15,1965000.0,70485,4797.55,KOSPI
2026-01-16,1947000.0,68134,4840.74,KOSPI
2026-01-19,1921000.0,44904,4904.66,KOSPI
2026-01-20,1920000.0,42737,4885.75,KOSPI
2026-01-21,1873000.0,59612,4909.93,KOSPI
2026-01-22,1778000.0,182684,4952.53,KOSPI
2026-01-23,1802000.0,62438,4990.07,KOSPI
2026-01-26,1807000.0,72980,4949.59,KOSPI
2026-01-27,1790000.0,74402,5084.85,KOSPI
2026-01-28,1791000.0,59883,5170.81,KOSPI
2026-01-29,1776000.0,67355,5221.25,KOSPI
2026-01-30,1745000.0,63642,5224.36,KOSPI
2026-02-02,1711000.0,67005,4949.67,KOSPI
2026-02-03,1749000.0,50120,5288.08,KOSPI
2026-02-04,1759000.0,55355,5371.1,KOSPI
2026-02-05,1700000.0,59550,5163.57,KOSPI
2026-02-06,1668000.0,57738,5089.14,KOSPI
2026-02-09,1694000.0,57218,5298.04,KOSPI
2026-02-10,1710000.0,46371,5301.69,KOSPI
2026-02-11,1712000.0,31291,5354.49,KOSPI
2026-02-12,1719000.0,39569,5522.27,KOSPI
2026-02-13,1710000.0,30115,5507.01,KOSPI
2026-02-19,1720000.0,40847,5677.25,KOSPI
2026-02-20,1736000.0,32604,5808.53,KOSPI
2026-02-23,1717000.0,67316,5846.09,KOSPI
2026-02-24,1723000.0,47116,5969.64,KOSPI
2026-02-25,1728000.0,45641,6083.86,KOSPI
2026-02-26,1766000.0,88413,6307.27,KOSPI
2026-02-27,1778000.0,97725,6244.13,KOSPI
2026-03-03,1681000.0,81261,5791.91,KOSPI
2026-03-04,1516000.0,83414,5093.54,KOSPI
2026-03-05,1647000.0,70178,5583.9,KOSPI
2026-03-06,1644000.0,57347,5584.87,KOSPI
2026-03-09,1579000.0,56445,5251.87,KOSPI
2026-03-10,1592000.0,48257,5532.59,KOSPI
2026-03-11,1657000.0,48088,5609.95,KOSPI
2026-03-12,1625000.0,63692,5583.25,KOSPI
2026-03-13,1592000.0,42424,5487.24,KOSPI
2026-03-16,1568000.0,29984,5549.85,KOSPI
2026-03-17,1587000.0,29429,5640.48,KOSPI
2026-03-18,1626000.0,50561,5925.03,KOSPI
2026-03-19,1585000.0,30824,5763.22,KOSPI
2026-03-20,1601000.0,31941,5781.2,KOSPI
2026-03-23,1523000.0,32660,5405.75,KOSPI
2026-03-24,1547000.0,27709,5553.92,KOSPI
2026-03-25,1585000.0,35752,5642.21,KOSPI
2026-03-26,1585000.0,30276,5460.46,KOSPI
2026-03-27,1606000.0,27116,5438.87,KOSPI
2026-03-30,1530000.0,34318,5277.3,KOSPI
2026-03-31,1504000.0,82617,5052.46,KOSPI
2026-04-01,1572000.0,51951,5478.7,KOSPI
2026-04-02,1585000.0,77387,5234.05,KOSPI
2026-04-03,1554000.0,27956,5377.3,KOSPI
2026-04-06,1555000.0,25964,5450.33,KOSPI
2026-04-07,1586000.0,31451,5494.78,KOSPI
2026-04-08,1598000.0,52453,5872.34,KOSPI
2026-04-09,1580000.0,37749,5778.01,KOSPI
2026-04-10,1571000.0,30706,5858.87,KOSPI
2026-04-13,1550000.0,31922,5808.62,KOSPI
2026-04-14,1536000.0,67443,5967.75,KOSPI
2026-04-15,1602000.0,64483,6091.39,KOSPI
2026-04-16,1616000.0,32491,6226.05,KOSPI
2026-04-17,1601000.0,26261,6191.92,KOSPI
2026-04-20,1605000.0,25519,6219.09,KOSPI
2026-04-21,1588000.0,47766,6388.47,KOSPI
2026-04-22,1561000.0,44657,6417.93,KOSPI
2026-04-23,1514000.0,139459,6475.81,KOSPI
2026-04-24,1528000.0,59422,6475.63,KOSPI
2026-04-27,1509000.0,88430,6615.03,KOSPI
2026-04-28,1504000.0,40649,6641.02,KOSPI
2026-04-29,1473000.0,70039,6690.9,KOSPI
2026-04-30,1470000.0,44538,6598.87,KOSPI
2026-05-04,1485000.0,91513,6936.99,KOSPI
2026-05-06,1480000.0,102714,7384.56,KOSPI
2026-05-07,1468000.0,66462,7490.05,KOSPI
2026-05-08,1472000.0,62693,7498.0,KOSPI
2026-05-11,1458000.0,67575,7822.24,KOSPI
2026-05-12,1443000.0,84654,7643.15,KOSPI
2026-05-13,1410000.0,76826,7844.01,KOSPI
2026-05-14,1449000.0,75777,7981.41,KOSPI
2026-05-15,1419000.0,82235,7493.18,KOSPI
2026-05-18,1386000.0,54234,7516.04,KOSPI
2026-05-19,1346000.0,68759,7271.66,KOSPI
2026-05-20,1337000.0,82110,7208.95,KOSPI
2026-05-21,1395000.0,50454,7815.59,KOSPI
2026-05-22,1415000.0,65301,7847.71,KOSPI
2026-05-26,1425000.0,44640,8047.51,KOSPI
2026-05-27,1384000.0,45686,8228.7,KOSPI
2026-05-28,1373000.0,58500,8185.29,KOSPI
2026-05-29,1363000.0,128284,8476.15,KOSPI
2026-06-01,1377000.0,67442,8788.38,KOSPI
2026-06-02,1367000.0,54844,8801.49,KOSPI
2026-06-04,1350000.0,69504,8639.41,KOSPI
2026-06-05,1340000.0,47701,8160.59,KOSPI
2026-06-08,1243000.0,78137,7484.41,KOSPI
2026-06-09,1296000.0,59718,8096.93,KOSPI
2026-06-10,1298000.0,44562,7730.82,KOSPI
2026-06-11,1286000.0,66303,7763.95,KOSPI
2026-06-12,1295000.0,54753,8123.62,KOSPI
2026-06-15,1332000.0,43859,8545.98,KOSPI
2026-06-16,1333000.0,40379,8726.6,KOSPI
2026-06-17,1370000.0,60218,8864.24,KOSPI
2026-06-18,1430000.0,113690,9063.84,KOSPI
2026-06-19,1374000.0,99207,9052.42,KOSPI
2026-06-22,1295000.0,51541,9114.55,KOSPI
2026-06-23,1273000.0,61840,8203.84,KOSPI
2026-06-24,1385000.0,95518,8471.02,KOSPI
2026-06-25,1386000.0,76241,8930.3,KOSPI
2026-06-26,1343000.0,53490,8411.21,KOSPI
2026-06-29,1448000.0,85788,8394.65,KOSPI
2026-06-30,1391000.0,74245,8476.48,KOSPI
2026-07-01,1396000.0,39712,8303.41,KOSPI
2026-07-02,1406000.0,65143,7648.09,KOSPI
2026-07-03,1421000.0,54162,8088.34,KOSPI
2026-07-06,1405000.0,35577,8051.33,KOSPI
2026-07-07,1422000.0,51193,7656.31,KOSPI
2026-07-08,1363000.0,48968,7246.79,KOSPI
2026-07-09,1325000.0,51344,7291.91,KOSPI
2026-07-10,1395000.0,43685,7475.94,KOSPI
2026-07-13,1400000.0,45614,6806.93,KOSPI
2026-07-14,1368000.0,65068,6856.83,KOSPI
2026-07-15,1383000.0,40849,7284.41,KOSPI
2026-07-16,1396000.0,29974,6820.6,KOSPI
2026-07-20,1345000.0,40527,6516.27,KOSPI
2026-07-21,1395000.0,51667,6747.95,KOSPI
2026-07-22,1372000.0,37607,6797.7,KOSPI
2026-07-23,1379000.0,42385,7096.89,KOSPI
2026-07-24,1518000.0,198056,6690.62,KOSPI
2026-07-27,1545000.0,99652,6755.75,KOSPI
2026-07-28,1549000.0,155654,6023.66,KOSPI
2026-07-29,1479000.0,91074,5663.24,KOSPI
2026-07-30,1527000.0,83710,5593.56,KOSPI
2026-07-31,1485000.0,90690,6595.45,KOSPI
2026-08-03,1423000.0,47113,6257.45,KOSPI
2026-08-04,1476000.0,51711,6358.95,KOSPI
2026-08-05,1491000.0,52180,6598.26,KOSPI
2026-08-06,1514000.0,48730,6296.38,KOSPI
2026-08-07,1556000.0,51786,6258.77,KOSPI
2026-08-10,1569000.0,42211,6299.66,KOSPI
2026-08-11,1609000.0,69856,6345.53,KOSPI
2026-08-12,1549000.0,69313,6579.04,KOSPI
2026-08-13,1564000.0,55792,6813.34,KOSPI
2026-08-14,1548000.0,29916,6977.94,KOSPI
2026-08-18,1531000.0,37718,6869.83,KOSPI
2026-08-19,1544000.0,28670,6471.17,KOSPI
2026-08-20,1574000.0,62565,6852.58,KOSPI
2026-08-21,1551000.0,44704,6912.95,KOSPI
2026-08-24,1573000.0,32870,6696.96,KOSPI
2026-08-25,1585000.0,42479,6742.74,KOSPI
2026-08-26,1599000.0,40816,6808.21,KOSPI
2026-08-27,1594000.0,29767,6912.37,KOSPI
2026-08-28,1486000.0,111160,6788.88,KOSPI
2026-08-31,1518000.0,86767,6820.02,KOSPI
2026-09-01,1520000.0,29197,6835.8,KOSPI
2026-09-02,1501000.0,36243,6562.72,KOSPI
2026-09-03,1477000.0,34227,6579.48,KOSPI
2026-09-04,1447000.0,45399,6687.21,KOSPI
