date,close,volume,bm_close,bm_name
2024-01-02,28981.0,1141848,2669.81,KOSPI
2024-01-03,27522.0,1358482,2607.31,KOSPI
2024-01-04,27765.0,722745,2587.02,KOSPI
2024-01-05,27765.0,540169,2578.08,KOSPI
2024-01-08,27765.0,701560,2567.82,KOSPI
2024-01-09,28640.0,6666472,2561.24,KOSPI
2024-01-10,28008.0,1390530,2541.98,KOSPI
2024-01-11,28057.0,810192,2540.27,KOSPI
2024-01-12,27716.0,779135,2525.05,KOSPI
2024-01-15,27279.0,593071,2525.99,KOSPI
2024-01-16,26403.0,1193815,2497.59,KOSPI
2024-01-17,26452.0,833591,2435.9,KOSPI
2024-01-18,26744.0,1063864,2440.04,KOSPI
2024-01-19,27133.0,992252,2472.74,KOSPI
2024-01-22,33065.0,15816682,2464.35,KOSPI
2024-01-23,29905.0,8671250,2478.61,KOSPI
2024-01-24,31120.0,4486838,2469.69,KOSPI
2024-01-25,29613.0,3548621,2470.34,KOSPI
2024-01-26,28786.0,1779161,2478.56,KOSPI
2024-01-29,27911.0,2028443,2500.65,KOSPI
2024-01-30,28786.0,1569269,2498.81,KOSPI
2024-01-31,26744.0,1667954,2497.09,KOSPI
2024-02-01,26258.0,1743982,2542.46,KOSPI
2024-02-02,28105.0,2129971,2615.31,KOSPI
2024-02-05,27522.0,1156767,2591.31,KOSPI
2024-02-06,29029.0,2322991,2576.2,KOSPI
2024-02-07,28494.0,1074487,2609.58,KOSPI
2024-02-08,29613.0,2837993,2620.32,KOSPI
2024-02-13,30391.0,2921865,2649.64,KOSPI
2024-02-14,30634.0,1802073,2620.42,KOSPI
2024-02-15,30974.0,2784404,2613.8,KOSPI
2024-02-16,29175.0,2284390,2648.76,KOSPI
2024-02-19,29516.0,1106091,2680.26,KOSPI
2024-02-20,29175.0,852110,2657.79,KOSPI
2024-02-21,28154.0,1354624,2653.31,KOSPI
2024-02-22,30002.0,4106978,2664.27,KOSPI
2024-02-23,29564.0,3421840,2667.7,KOSPI
2024-02-26,29175.0,1490376,2647.08,KOSPI
2024-02-27,28348.0,1133236,2625.05,KOSPI
2024-02-28,29759.0,2122431,2652.29,KOSPI
2024-02-29,29710.0,1478576,2642.36,KOSPI
2024-03-04,35691.0,18113107,2674.27,KOSPI
2024-03-05,37442.0,18197491,2649.4,KOSPI
2024-03-06,38122.0,10194007,2641.49,KOSPI
2024-03-07,37053.0,12023061,2647.62,KOSPI
2024-03-08,38122.0,10203068,2680.35,KOSPI
2024-03-11,36226.0,5174529,2659.84,KOSPI
2024-03-12,36469.0,2947655,2681.81,KOSPI
2024-03-13,34524.0,8432279,2693.57,KOSPI
2024-03-14,32287.0,4550480,2718.76,KOSPI
2024-03-15,32530.0,3979558,2666.84,KOSPI
2024-03-18,36615.0,9643820,2685.84,KOSPI
2024-03-19,35642.0,3725158,2656.17,KOSPI
2024-03-20,35545.0,3902189,2690.14,KOSPI
2024-03-21,36566.0,3216489,2754.86,KOSPI
2024-03-22,36615.0,3504506,2748.56,KOSPI
2024-03-25,36566.0,1899682,2737.57,KOSPI
2024-03-26,38074.0,6098410,2757.09,KOSPI
2024-03-27,42547.0,15076327,2755.11,KOSPI
2024-03-28,43666.0,12710167,2745.82,KOSPI
2024-03-29,41137.0,5897287,2746.63,KOSPI
2024-04-01,40262.0,4054925,2747.86,KOSPI
2024-04-02,39776.0,3542680,2753.16,KOSPI
2024-04-03,38998.0,2544021,2706.97,KOSPI
2024-04-04,40797.0,6171508,2742.0,KOSPI
2024-04-05,39046.0,2313206,2714.21,KOSPI
2024-04-08,39338.0,3395536,2717.65,KOSPI
2024-04-09,38900.0,1785176,2705.16,KOSPI
2024-04-11,41283.0,5711550,2706.96,KOSPI
2024-04-12,40845.0,4229232,2681.82,KOSPI
2024-04-15,39387.0,2299684,2670.43,KOSPI
2024-04-16,36177.0,3272829,2609.63,KOSPI
2024-04-17,35788.0,1926417,2584.18,KOSPI
2024-04-18,37976.0,2016746,2634.7,KOSPI
2024-04-19,37053.0,2236160,2591.86,KOSPI
2024-04-22,34913.0,2564555,2629.44,KOSPI
2024-04-23,34329.0,1546326,2623.02,KOSPI
2024-04-24,36080.0,2643306,2675.75,KOSPI
2024-04-25,35594.0,1275824,2628.62,KOSPI
2024-04-26,37101.0,1883783,2656.33,KOSPI
2024-04-29,37296.0,1683449,2687.44,KOSPI
2024-04-30,38949.0,6447898,2692.06,KOSPI
2024-05-02,39289.0,2040502,2683.65,KOSPI
2024-05-03,37928.0,1562391,2676.63,KOSPI
2024-05-07,39289.0,3375190,2734.36,KOSPI
2024-05-08,40262.0,1852410,2745.05,KOSPI
2024-05-09,41964.0,3909374,2712.14,KOSPI
2024-05-10,39970.0,2175019,2727.63,KOSPI
2024-05-13,40165.0,1249107,2727.21,KOSPI
2024-05-14,41575.0,2516889,2730.34,KOSPI
2024-05-16,49404.0,19764109,2753.0,KOSPI
2024-05-17,47945.0,6529601,2724.62,KOSPI
2024-05-20,49793.0,4239034,2742.14,KOSPI
2024-05-21,51543.0,6919599,2724.18,KOSPI
2024-05-22,50960.0,4141707,2723.46,KOSPI
2024-05-23,50668.0,3942705,2721.81,KOSPI
2024-05-24,48917.0,2913018,2687.6,KOSPI
