date,close,volume,bm_close,bm_name
2020-08-06,262000.0,75906,854.12,KOSDAQ
2020-08-07,282000.0,1828517,857.63,KOSDAQ
2020-08-10,256900.0,377291,862.76,KOSDAQ
2020-08-11,241000.0,255786,860.23,KOSDAQ
2020-08-12,248000.0,409538,845.6,KOSDAQ
2020-08-13,247800.0,111673,854.77,KOSDAQ
2020-08-14,236100.0,108771,835.03,KOSDAQ
2020-08-18,214000.0,172350,800.22,KOSDAQ
2020-08-19,222400.0,139885,818.74,KOSDAQ
2020-08-20,207500.0,113690,791.14,KOSDAQ
2020-08-21,214300.0,112805,796.01,KOSDAQ
2020-08-24,221000.0,89071,815.74,KOSDAQ
2020-08-25,235600.0,148257,836.31,KOSDAQ
2020-08-26,232000.0,102963,841.35,KOSDAQ
2020-08-27,225000.0,144001,836.4,KOSDAQ
2020-08-28,216900.0,106858,841.3,KOSDAQ
2020-08-31,216800.0,63239,848.24,KOSDAQ
2020-09-01,210300.0,95539,853.37,KOSDAQ
2020-09-02,210100.0,85563,866.74,KOSDAQ
2020-09-03,223000.0,125681,874.13,KOSDAQ
2020-09-04,213200.0,110591,866.04,KOSDAQ
2020-09-07,216500.0,79070,878.88,KOSDAQ
2020-09-08,213100.0,59114,878.29,KOSDAQ
2020-09-09,207000.0,67785,869.47,KOSDAQ
2020-09-10,207700.0,66432,884.3,KOSDAQ
2020-09-11,204700.0,88424,888.44,KOSDAQ
2020-09-14,213400.0,76929,894.17,KOSDAQ
2020-09-15,231500.0,368205,899.46,KOSDAQ
2020-09-16,229800.0,158086,896.28,KOSDAQ
2020-09-17,225000.0,75510,885.18,KOSDAQ
2020-09-18,233100.0,83226,888.88,KOSDAQ
2020-09-21,225300.0,65042,866.99,KOSDAQ
2020-09-22,215400.0,77506,842.72,KOSDAQ
2020-09-23,217000.0,65531,843.45,KOSDAQ
2020-09-24,209300.0,50755,806.95,KOSDAQ
2020-09-25,213000.0,31670,808.28,KOSDAQ
2020-09-28,215900.0,31593,835.91,KOSDAQ
2020-09-29,216700.0,37620,848.15,KOSDAQ
2020-10-05,215200.0,26040,858.39,KOSDAQ
2020-10-06,224000.0,70873,862.58,KOSDAQ
2020-10-07,240000.0,231916,869.66,KOSDAQ
2020-10-08,239700.0,143959,871.62,KOSDAQ
2020-10-12,241800.0,77634,873.5,KOSDAQ
2020-10-13,249700.0,229897,871.92,KOSDAQ
2020-10-14,241500.0,126942,861.48,KOSDAQ
2020-10-15,241300.0,83889,844.44,KOSDAQ
2020-10-16,231200.0,66267,833.84,KOSDAQ
2020-10-19,226100.0,57056,822.25,KOSDAQ
2020-10-20,235800.0,74845,824.65,KOSDAQ
2020-10-21,238100.0,36935,830.67,KOSDAQ
2020-10-22,229200.0,54199,812.7,KOSDAQ
2020-10-23,228700.0,43675,807.98,KOSDAQ
2020-10-26,216000.0,80915,778.02,KOSDAQ
2020-10-27,217700.0,54300,783.73,KOSDAQ
2020-10-28,219800.0,57530,806.2,KOSDAQ
2020-10-29,220300.0,30453,813.93,KOSDAQ
2020-10-30,217400.0,35706,792.65,KOSDAQ
2020-11-02,218200.0,22596,802.95,KOSDAQ
2020-11-03,222100.0,37879,818.46,KOSDAQ
2020-11-04,233000.0,63872,826.97,KOSDAQ
2020-11-05,233600.0,49124,844.8,KOSDAQ
2020-11-06,233600.0,36445,836.78,KOSDAQ
2020-11-09,235500.0,39641,851.21,KOSDAQ
2020-11-10,231300.0,57656,840.79,KOSDAQ
2020-11-11,227100.0,74348,839.9,KOSDAQ
2020-11-12,228000.0,40629,840.08,KOSDAQ
2020-11-13,232000.0,39262,839.14,KOSDAQ
2020-11-16,241000.0,107721,847.33,KOSDAQ
2020-11-17,241800.0,67004,839.47,KOSDAQ
2020-11-18,241700.0,61608,851.74,KOSDAQ
2020-11-19,240000.0,49561,859.94,KOSDAQ
2020-11-20,246400.0,92778,870.18,KOSDAQ
2020-11-23,255900.0,124084,873.29,KOSDAQ
2020-11-24,256900.0,115110,872.1,KOSDAQ
2020-11-25,248000.0,156077,865.12,KOSDAQ
2020-11-26,252700.0,78606,874.53,KOSDAQ
2020-11-27,254800.0,50311,885.56,KOSDAQ
2020-11-30,254300.0,61520,886.11,KOSDAQ
2020-12-01,254900.0,47230,891.29,KOSDAQ
2020-12-02,255400.0,58798,899.34,KOSDAQ
2020-12-03,254100.0,66514,907.61,KOSDAQ
2020-12-04,254500.0,69965,913.76,KOSDAQ
2020-12-07,252600.0,54622,926.88,KOSDAQ
2020-12-08,251500.0,48935,906.84,KOSDAQ
2020-12-09,250200.0,53926,913.81,KOSDAQ
2020-12-10,247500.0,176857,921.7,KOSDAQ
2020-12-11,247700.0,71133,928.44,KOSDAQ
2020-12-14,250700.0,43048,929.54,KOSDAQ
2020-12-15,255000.0,68540,931.27,KOSDAQ
2020-12-16,255100.0,64797,939.65,KOSDAQ
2020-12-17,273800.0,227475,944.04,KOSDAQ
2020-12-18,276600.0,127091,947.24,KOSDAQ
2020-12-21,273700.0,71913,953.58,KOSDAQ
2020-12-22,260000.0,119975,928.73,KOSDAQ
2020-12-23,265500.0,65917,923.17,KOSDAQ
2020-12-24,267600.0,41428,928.68,KOSDAQ
2020-12-28,271400.0,75119,927.0,KOSDAQ
2020-12-29,271200.0,52994,957.41,KOSDAQ
2020-12-30,272300.0,73978,968.42,KOSDAQ
2021-01-04,291400.0,155472,977.62,KOSDAQ
2021-01-05,295000.0,144406,985.76,KOSDAQ
2021-01-06,290000.0,111422,981.39,KOSDAQ
2021-01-07,290600.0,76106,988.86,KOSDAQ
2021-01-08,288600.0,102309,987.79,KOSDAQ
2021-01-11,282800.0,111476,976.63,KOSDAQ
2021-01-12,279700.0,56760,973.72,KOSDAQ
2021-01-13,280400.0,44659,979.13,KOSDAQ
2021-01-14,288700.0,45876,980.29,KOSDAQ
2021-01-15,281900.0,63001,964.44,KOSDAQ
2021-01-18,273500.0,69750,944.67,KOSDAQ
2021-01-19,273600.0,54392,957.75,KOSDAQ
2021-01-20,278600.0,58773,977.66,KOSDAQ
2021-01-21,278600.0,46429,981.4,KOSDAQ
2021-01-22,275300.0,49525,979.98,KOSDAQ
2021-01-25,282000.0,77263,999.3,KOSDAQ
2021-01-26,300000.0,262998,994.0,KOSDAQ
2021-01-27,286100.0,134215,985.92,KOSDAQ
2021-01-28,280100.0,67430,961.23,KOSDAQ
2021-01-29,268700.0,86627,928.73,KOSDAQ
2021-02-01,273400.0,41390,956.92,KOSDAQ
2021-02-02,272000.0,49945,963.81,KOSDAQ
2021-02-03,272000.0,37834,970.69,KOSDAQ
2021-02-04,269000.0,41559,964.58,KOSDAQ
2021-02-05,277000.0,79738,967.42,KOSDAQ
2021-02-08,291400.0,155537,960.78,KOSDAQ
2021-02-09,291800.0,71336,957.85,KOSDAQ
2021-02-10,294900.0,61722,964.31,KOSDAQ
2021-02-15,300000.0,78569,981.97,KOSDAQ
2021-02-16,312500.0,157244,977.74,KOSDAQ
2021-02-17,313600.0,67670,979.77,KOSDAQ
2021-02-18,303000.0,90823,967.42,KOSDAQ
2021-02-19,321900.0,148307,965.11,KOSDAQ
2021-02-22,323600.0,85956,954.29,KOSDAQ
2021-02-23,307000.0,106520,936.6,KOSDAQ
2021-02-24,308300.0,123621,906.31,KOSDAQ
2021-02-25,322800.0,129679,936.21,KOSDAQ
2021-02-26,309800.0,85599,913.94,KOSDAQ
2021-03-02,310000.0,43788,923.17,KOSDAQ
2021-03-03,307100.0,37783,930.8,KOSDAQ
2021-03-04,300600.0,55400,926.2,KOSDAQ
2021-03-05,296100.0,36831,923.48,KOSDAQ
2021-03-08,293800.0,22543,904.77,KOSDAQ
2021-03-09,285700.0,51678,896.36,KOSDAQ
2021-03-10,290800.0,31891,890.07,KOSDAQ
2021-03-11,302300.0,48998,908.01,KOSDAQ
2021-03-12,307300.0,31285,925.49,KOSDAQ
2021-03-15,303000.0,20235,926.9,KOSDAQ
2021-03-16,308900.0,23580,940.65,KOSDAQ
2021-03-17,303500.0,30037,943.78,KOSDAQ
2021-03-18,300000.0,30506,949.83,KOSDAQ
2021-03-19,299700.0,28981,952.11,KOSDAQ
2021-03-22,299900.0,20372,955.38,KOSDAQ
2021-03-23,296200.0,20584,946.31,KOSDAQ
2021-03-24,302100.0,29178,953.82,KOSDAQ
2021-03-25,298500.0,23191,954.99,KOSDAQ
2021-03-26,294100.0,26842,956.7,KOSDAQ
2021-03-29,290800.0,32452,954.1,KOSDAQ
2021-03-30,290700.0,21692,958.06,KOSDAQ
2021-03-31,289700.0,22799,956.17,KOSDAQ
2021-04-01,293500.0,37698,965.78,KOSDAQ
2021-04-02,308800.0,90464,970.09,KOSDAQ
2021-04-05,310700.0,32951,969.77,KOSDAQ
2021-04-06,305800.0,29874,968.63,KOSDAQ
2021-04-07,303200.0,20997,973.22,KOSDAQ
2021-04-08,300800.0,23752,982.02,KOSDAQ
2021-04-09,305800.0,44688,989.39,KOSDAQ
2021-04-12,302300.0,37838,1000.65,KOSDAQ
2021-04-13,309200.0,45214,1010.37,KOSDAQ
2021-04-14,307900.0,31512,1014.42,KOSDAQ
2021-04-15,309700.0,31376,1013.9,KOSDAQ
2021-04-16,315800.0,40948,1021.62,KOSDAQ
2021-04-19,329300.0,96696,1029.46,KOSDAQ
2021-04-20,324700.0,40145,1031.88,KOSDAQ
2021-04-21,320500.0,44646,1022.22,KOSDAQ
2021-04-22,336100.0,105121,1025.71,KOSDAQ
2021-04-23,336600.0,77018,1026.82,KOSDAQ
2021-04-26,356700.0,91686,1030.06,KOSDAQ
2021-04-27,351000.0,42032,1021.01,KOSDAQ
2021-04-28,342300.0,60302,998.27,KOSDAQ
2021-04-29,350000.0,41263,990.69,KOSDAQ
2021-04-30,355800.0,50000,983.45,KOSDAQ
2021-05-03,350000.0,58047,961.81,KOSDAQ
2021-05-04,348900.0,35285,967.2,KOSDAQ
2021-05-06,354300.0,27553,969.99,KOSDAQ
2021-05-07,350700.0,22746,978.3,KOSDAQ
2021-05-10,351000.0,19538,992.8,KOSDAQ
2021-05-11,340500.0,49858,978.61,KOSDAQ
2021-05-12,340200.0,29433,967.1,KOSDAQ
2021-05-13,327900.0,57410,951.77,KOSDAQ
2021-05-14,334200.0,24335,966.72,KOSDAQ
2021-05-17,332000.0,19182,962.5,KOSDAQ
2021-05-18,331000.0,40614,969.1,KOSDAQ
2021-05-20,339000.0,26840,971.13,KOSDAQ
2021-05-21,338200.0,33977,965.63,KOSDAQ
